Alpha,Corr,r2,ztrans2,zc,N2
0.1,SAT:INTENT,-0.76,-0.996215082,0.063385375,264.4050758
0.1,SAT:INTENT,-0.75,-0.972955075,0.063102426,270.4576577
0.1,SAT:INTENT,-0.74,-0.950479381,0.06282007,276.5793879
0.1,SAT:INTENT,-0.73,-0.928727364,0.062537988,282.7778215
0.1,SAT:INTENT,-0.72,-0.907644983,0.062255927,289.0604285
0.1,SAT:INTENT,-0.71,-0.887183863,0.061973624,295.4346933
0.1,SAT:INTENT,-0.7,-0.867300528,0.061690815,301.9081635
0.1,SAT:INTENT,-0.69,-0.847955755,0.061407271,308.4884668
0.1,SAT:INTENT,-0.68,-0.829114038,0.061122764,315.1833793
0.1,SAT:INTENT,-0.67,-0.810743125,0.060837076,322.000863
0.1,SAT:INTENT,-0.66,-0.792813632,0.060549985,328.9491183
0.1,SAT:INTENT,-0.65,-0.775298706,0.060261289,336.0366014
0.1,SAT:INTENT,-0.64,-0.758173745,0.059970789,343.2720861
0.1,SAT:INTENT,-0.63,-0.741416144,0.059678279,350.664711
0.1,SAT:INTENT,-0.62,-0.725005088,0.059383554,358.2240212
0.1,SAT:INTENT,-0.61,-0.708921359,0.059086409,365.9600154
0.1,SAT:INTENT,-0.6,-0.693147181,0.058786658,373.8831744
0.1,SAT:INTENT,-0.59,-0.677666068,0.058484089,382.004562
0.1,SAT:INTENT,-0.58,-0.662462707,0.058178511,390.3358318
0.1,SAT:INTENT,-0.57,-0.647522845,0.057869707,398.8893412
0.1,SAT:INTENT,-0.56,-0.632833187,0.057557479,407.6781695
0.1,SAT:INTENT,-0.55,-0.618381314,0.057241616,416.7162232
0.1,SAT:INTENT,-0.54,-0.604155603,0.056921882,426.0183349
0.1,SAT:INTENT,-0.53,-0.59014516,0.056598079,435.6002766
0.1,SAT:INTENT,-0.52,-0.576339755,0.056269962,445.4789565
0.1,SAT:INTENT,-0.51,-0.562729769,0.055937296,455.6724668
0.1,SAT:INTENT,-0.5,-0.549306144,0.055599839,466.2002093
0.1,SAT:INTENT,-0.49,-0.536060337,0.055257344,477.0830447
0.1,SAT:INTENT,-0.48,-0.522984278,0.054909556,488.3434292
0.1,SAT:INTENT,-0.47,-0.510070337,0.05455619,500.0056286
0.1,SAT:INTENT,-0.46,-0.497311288,0.054196955,512.0958674
0.1,SAT:INTENT,-0.45,-0.484700279,0.053831561,524.6425265
0.1,SAT:INTENT,-0.44,-0.472230804,0.053459692,537.6764318
0.1,SAT:INTENT,-0.43,-0.459896681,0.053081033,551.2310807
0.1,SAT:INTENT,-0.42,-0.447692024,0.052695237,565.3430023
0.1,SAT:INTENT,-0.41,-0.435611223,0.052301921,580.0521322
0.1,SAT:INTENT,-0.4,-0.42364893,0.051900726,595.4020964
0.1,SAT:INTENT,-0.39,-0.411800034,0.051491233,611.440831
0.1,SAT:INTENT,-0.38,-0.40005965,0.051073032,628.2209909
0.1,SAT:INTENT,-0.37,-0.3884231,0.050645639,645.8007365
0.1,SAT:INTENT,-0.36,-0.376885901,0.050208576,664.2442763
0.1,SAT:INTENT,-0.35,-0.365443754,0.049761347,683.6227482
0.1,SAT:INTENT,-0.34,-0.354092529,0.04930338,704.0153374
0.1,SAT:INTENT,-0.33,-0.342828254,0.048834091,725.5102695
0.1,SAT:INTENT,-0.32,-0.331647109,0.048352826,748.2063063
0.1,SAT:INTENT,-0.31,-0.320545409,0.047858925,772.214171
0.1,SAT:INTENT,-0.3,-0.309519604,0.047351638,797.6587007
0.1,SAT:INTENT,-0.29,-0.298566264,0.046830183,824.6809402
0.1,SAT:INTENT,-0.28,-0.287682072,0.046293672,853.4411593
0.1,SAT:INTENT,-0.27,-0.276863823,0.045741201,884.121855
0.1,SAT:INTENT,-0.26,-0.266108407,0.045171715,916.932324
0.1,SAT:INTENT,-0.25,-0.255412812,0.044584116,952.1132394
0.1,SAT:INTENT,-0.24,-0.244774113,0.043977164,989.9432388
0.1,SAT:INTENT,-0.23,-0.234189467,0.043349514,1030.746488
0.1,SAT:INTENT,-0.22,-0.223656109,0.042699678,1074.902543
0.1,SAT:INTENT,-0.21,-0.213171347,0.042025982,1122.858931
0.1,SAT:INTENT,-0.2,-0.202732554,0.04132658,1175.146916
0.1,SAT:INTENT,-0.19,-0.192337169,0.040599412,1232.402239
0.1,SAT:INTENT,-0.18,-0.181982689,0.039842116,1295.392709
0.1,SAT:INTENT,-0.17,-0.171666664,0.039052054,1365.053968
0.1,SAT:INTENT,-0.16,-0.161386696,0.038226179,1442.539041
0.1,SAT:INTENT,-0.15,-0.151140436,0.037360991,1529.285441
0.1,SAT:INTENT,-0.14,-0.140925576,0.036452454,1627.109262
0.1,SAT:INTENT,-0.13,-0.13073985,0.035495784,1738.340631
0.1,SAT:INTENT,-0.12,-0.120581028,0.034485353,1866.019847
0.1,SAT:INTENT,-0.11,-0.110446916,0.033414354,2014.194534
0.1,SAT:INTENT,-0.1,-0.100335348,0.032274511,2188.377589
0.1,SAT:INTENT,-0.09,-0.090244188,0.031055515,2396.285658
0.1,SAT:INTENT,-0.08,-0.080171325,0.029744254,2649.076948
0.1,SAT:INTENT,-0.07,-0.070114671,0.028323627,2963.538573
0.1,SAT:INTENT,-0.06,-0.060072156,0.026770508,3366.211691
0.1,SAT:INTENT,-0.05,-0.050041729,0.025052278,3901.822081
0.1,SAT:INTENT,-0.04,-0.040021354,0.023120046,4652.47327
0.1,SAT:INTENT,-0.03,-0.030009005,0.02089417,5788.323109
0.1,SAT:INTENT,-0.02,-0.020002667,0.01822669,7735.024127
0.1,SAT:INTENT,-0.01,-0.010000333,0.01476942,11994.02394
0.05,SAT:INTENT,-0.99,-2.646652412,0.086805571,100.8013265
0.05,SAT:INTENT,-0.98,-2.297559925,0.085589769,115.3877061
0.05,SAT:INTENT,-0.97,-2.09229572,0.084721308,126.1935854
0.05,SAT:INTENT,-0.96,-1.945910149,0.084012341,135.2644727
0.05,SAT:INTENT,-0.95,-1.831780823,0.083397351,143.3211497
0.05,SAT:INTENT,-0.94,-1.738049345,0.08284492,150.7118194
0.05,SAT:INTENT,-0.93,-1.65839002,0.082337278,157.6346485
0.05,SAT:INTENT,-0.92,-1.589026915,0.08186334,164.2146669
0.05,SAT:INTENT,-0.91,-1.527524425,0.081415606,170.536687
0.05,SAT:INTENT,-0.9,-1.47221949,0.080988769,176.6614118
0.05,SAT:INTENT,-0.89,-1.421925871,0.080578928,182.6341642
0.05,SAT:INTENT,-0.88,-1.375767657,0.080183081,188.4899866
0.05,SAT:INTENT,-0.87,-1.33307963,0.079798918,194.256749
0.05,SAT:INTENT,-0.86,-1.293344672,0.079424532,199.957219
0.05,SAT:INTENT,-0.85,-1.256152812,0.079058429,205.6103667
0.05,SAT:INTENT,-0.84,-1.221173518,0.078699296,211.2323741
0.05,SAT:INTENT,-0.83,-1.188136404,0.078346095,216.8372392
0.05,SAT:INTENT,-0.82,-1.156817465,0.077997914,222.4373154
0.05,SAT:INTENT,-0.81,-1.127029026,0.077653934,228.0436842
0.05,SAT:INTENT,-0.8,-1.098612289,0.077313494,233.6663875
0.05,SAT:INTENT,-0.79,-1.071431684,0.07697597,239.3147017
0.05,SAT:INTENT,-0.78,-1.045370548,0.076640822,244.9972744
0.05,SAT:INTENT,-0.77,-1.020327758,0.076307545,250.7222855
0.05,SAT:INTENT,-0.76,-0.996215082,0.075975729,256.4975199
0.05,SAT:INTENT,-0.75,-0.972955075,0.075644944,262.3305267
0.05,SAT:INTENT,-0.74,-0.950479381,0.075314812,268.2286506
0.05,SAT:INTENT,-0.73,-0.928727364,0.074985012,274.1990943
0.05,SAT:INTENT,-0.72,-0.907644983,0.074655189,280.2490346
0.05,SAT:INTENT,-0.71,-0.887183863,0.07432505,286.3856116
0.05,SAT:INTENT,-0.7,-0.867300528,0.073994315,292.6160078
0.05,SAT:INTENT,-0.69,-0.847955755,0.073662689,298.9475104
0.05,SAT:INTENT,-0.68,-0.829114038,0.073329906,305.3875248
0.05,SAT:INTENT,-0.67,-0.810743125,0.072995729,311.9436099
0.05,SAT:INTENT,-0.66,-0.792813632,0.072659889,318.6235649
0.05,SAT:INTENT,-0.65,-0.775298706,0.072322139,325.4354294
0.05,SAT:INTENT,-0.64,-0.758173745,0.07198226,332.3875123
0.05,SAT:INTENT,-0.63,-0.741416144,0.071639991,339.4884955
0.05,SAT:INTENT,-0.62,-0.725005088,0.071295111,346.7474047
0.05,SAT:INTENT,-0.61,-0.708921359,0.07094739,354.1736917
0.05,SAT:INTENT,-0.6,-0.693147181,0.070596571,361.7773052
0.05,SAT:INTENT,-0.59,-0.677666068,0.07024245,369.5686592
0.05,SAT:INTENT,-0.58,-0.662462707,0.069884765,377.5587982
0.05,SAT:INTENT,-0.57,-0.647522845,0.069523281,385.7593653
0.05,SAT:INTENT,-0.56,-0.632833187,0.069157758,394.1827042
0.05,SAT:INTENT,-0.55,-0.618381314,0.068787944,402.8419261
0.05,SAT:INTENT,-0.54,-0.604155603,0.068413588,411.750977
0.05,SAT:INTENT,-0.53,-0.59014516,0.068034418,420.924744
0.05,SAT:INTENT,-0.52,-0.576339755,0.067650192,430.3790835
0.05,SAT:INTENT,-0.51,-0.562729769,0.067260594,440.1310478
0.05,SAT:INTENT,-0.5,-0.549306144,0.066865372,450.1988261
0.05,SAT:INTENT,-0.49,-0.536060337,0.066464208,460.6020367
0.05,SAT:INTENT,-0.48,-0.522984278,0.066056801,471.36175
0.05,SAT:INTENT,-0.47,-0.510070337,0.065642822,482.5007119
0.05,SAT:INTENT,-0.46,-0.497311288,0.06522194,494.0434782
0.05,SAT:INTENT,-0.45,-0.484700279,0.064793828,506.0165958
0.05,SAT:INTENT,-0.44,-0.472230804,0.064358081,518.4489604
0.05,SAT:INTENT,-0.43,-0.459896681,0.063914332,531.3718755
0.05,SAT:INTENT,-0.42,-0.447692024,0.06346219,544.8194394
0.05,SAT:INTENT,-0.41,-0.435611223,0.063001195,558.8289562
0.05,SAT:INTENT,-0.4,-0.42364893,0.062530928,573.4410933
0.05,SAT:INTENT,-0.39,-0.411800034,0.062050886,588.7005554
0.05,SAT:INTENT,-0.38,-0.40005965,0.061560573,604.656387
0.05,SAT:INTENT,-0.37,-0.3884231,0.061059479,621.3625791
0.05,SAT:INTENT,-0.36,-0.376885901,0.060546983,638.8789308
0.05,SAT:INTENT,-0.35,-0.365443754,0.06002252,657.2714434
0.05,SAT:INTENT,-0.34,-0.354092529,0.059485405,676.6136096
0.05,SAT:INTENT,-0.33,-0.342828254,0.058934961,696.9871477
0.05,SAT:INTENT,-0.32,-0.331647109,0.058370449,718.4833967
0.05,SAT:INTENT,-0.31,-0.320545409,0.057791033,741.2048757
0.05,SAT:INTENT,-0.3,-0.309519604,0.057195874,765.2667411
0.05,SAT:INTENT,-0.29,-0.298566264,0.056584015,790.799179
0.05,SAT:INTENT,-0.28,-0.287682072,0.055954464,817.9496443
0.05,SAT:INTENT,-0.27,-0.276863823,0.055306082,846.8862217
0.05,SAT:INTENT,-0.26,-0.266108407,0.054637698,877.8008966
0.05,SAT:INTENT,-0.25,-0.255412812,0.053947987,910.9144559
0.05,SAT:INTENT,-0.24,-0.244774113,0.05323548,946.482027
0.05,SAT:INTENT,-0.23,-0.234189467,0.052498616,984.7997316
0.05,SAT:INTENT,-0.22,-0.223656109,0.051735634,1026.213795
0.05,SAT:INTENT,-0.21,-0.213171347,0.050944576,1071.131539
0.05,SAT:INTENT,-0.2,-0.202732554,0.050123256,1120.035557
0.05,SAT:INTENT,-0.19,-0.192337169,0.049269256,1173.501894
0.05,SAT:INTENT,-0.18,-0.181982689,0.048379795,1232.224619
0.05,SAT:INTENT,-0.17,-0.171666664,0.047451788,1297.047001
0.05,SAT:INTENT,-0.16,-0.161386696,0.046481648,1369.005364
0.05,SAT:INTENT,-0.15,-0.151140436,0.045465291,1449.387229
0.05,SAT:INTENT,-0.14,-0.140925576,0.044397948,1539.813845
0.05,SAT:INTENT,-0.13,-0.13073985,0.043274047,1642.356448
0.05,SAT:INTENT,-0.12,-0.120581028,0.04208698,1759.706058
0.05,SAT:INTENT,-0.11,-0.110446916,0.040828803,1895.426935
0.05,SAT:INTENT,-0.1,-0.100335348,0.039489831,2054.346573
0.05,SAT:INTENT,-0.09,-0.090244188,0.038058073,2243.177086
0.05,SAT:INTENT,-0.08,-0.080171325,0.036518284,2471.550385
0.05,SAT:INTENT,-0.07,-0.070114671,0.034850618,2753.826129
0.05,SAT:INTENT,-0.06,-0.060072156,0.033028352,3112.457035
0.05,SAT:INTENT,-0.05,-0.050041729,0.031013951,3584.759649
0.05,SAT:INTENT,-0.04,-0.040021354,0.028751545,4238.012316
0.05,SAT:INTENT,-0.03,-0.030009005,0.02615091,5208.234669
0.05,SAT:INTENT,-0.02,-0.020002667,0.023047043,6823.123252
0.05,SAT:INTENT,-0.01,-0.010000333,0.019063321,10161.58566
0.01,SAT:INTENT,-0.99,-2.646652412,0.114661678,95.65845618
0.01,SAT:INTENT,-0.98,-2.297559925,0.113132154,109.3965268
0.01,SAT:INTENT,-0.97,-2.09229572,0.112039074,119.5610661
0.01,SAT:INTENT,-0.96,-1.945910149,0.111146418,128.0852273
0.01,SAT:INTENT,-0.95,-1.831780823,0.110371859,135.6499757
0.01,SAT:INTENT,-0.94,-1.738049345,0.10967589,142.5841982
0.01,SAT:INTENT,-0.93,-1.65839002,0.109036218,149.0750015
0.01,SAT:INTENT,-0.92,-1.589026915,0.108438874,155.240415
0.01,SAT:INTENT,-0.91,-1.527524425,0.107874439,161.1604642
0.01,SAT:INTENT,-0.9,-1.47221949,0.107336244,166.8923998
0.01,SAT:INTENT,-0.89,-1.421925871,0.106819396,172.4789359
0.01,SAT:INTENT,-0.88,-1.375767657,0.106320108,177.9530858
0.01,SAT:INTENT,-0.87,-1.33307963,0.105835445,183.341087
0.01,SAT:INTENT,-0.86,-1.293344672,0.105363064,188.6643263
0.01,SAT:INTENT,-0.85,-1.256152812,0.104901036,193.9406345
0.01,SAT:INTENT,-0.84,-1.221173518,0.104447767,199.1851664
0.01,SAT:INTENT,-0.83,-1.188136404,0.104001901,204.4110472
0.01,SAT:INTENT,-0.82,-1.156817465,0.10356229,209.6298256
0.01,SAT:INTENT,-0.81,-1.127029026,0.103127944,214.8518252
0.01,SAT:INTENT,-0.8,-1.098612289,0.102697989,220.0864144
0.01,SAT:INTENT,-0.79,-1.071431684,0.102271652,225.3422082
0.01,SAT:INTENT,-0.78,-1.045370548,0.10184826,230.6272206
0.01,SAT:INTENT,-0.77,-1.020327758,0.101427186,235.9490168
0.01,SAT:INTENT,-0.76,-0.996215082,0.101007879,241.3147955
0.01,SAT:INTENT,-0.75,-0.972955075,0.100589831,246.731492
0.01,SAT:INTENT,-0.74,-0.950479381,0.10017255,252.2058632
0.01,SAT:INTENT,-0.73,-0.928727364,0.099755621,257.7445123
0.01,SAT:INTENT,-0.72,-0.907644983,0.099338608,263.3539996
0.01,SAT:INTENT,-0.71,-0.887183863,0.098921148,269.0408338
0.01,SAT:INTENT,-0.7,-0.867300528,0.098502866,274.8115641
0.01,SAT:INTENT,-0.69,-0.847955755,0.098083405,280.672807
0.01,SAT:INTENT,-0.68,-0.829114038,0.097662429,286.6312754
0.01,SAT:INTENT,-0.67,-0.810743125,0.097239617,292.6938207
0.01,SAT:INTENT,-0.66,-0.792813632,0.096814659,298.8674708
0.01,SAT:INTENT,-0.65,-0.775298706,0.096387223,305.1594905
0.01,SAT:INTENT,-0.64,-0.758173745,0.09595702,311.5773643
0.01,SAT:INTENT,-0.63,-0.741416144,0.095523753,318.1288725
0.01,SAT:INTENT,-0.62,-0.725005088,0.09508712,324.8221274
0.01,SAT:INTENT,-0.61,-0.708921359,0.094646812,331.6656126
0.01,SAT:INTENT,-0.6,-0.693147181,0.094202546,338.6681966
0.01,SAT:INTENT,-0.59,-0.677666068,0.093754014,345.8392194
0.01,SAT:INTENT,-0.58,-0.662462707,0.093300908,353.1885146
0.01,SAT:INTENT,-0.57,-0.647522845,0.092842941,360.726445
0.01,SAT:INTENT,-0.56,-0.632833187,0.092379778,368.4640172
0.01,SAT:INTENT,-0.55,-0.618381314,0.091911128,376.4128536
0.01,SAT:INTENT,-0.54,-0.604155603,0.091436631,384.5853702
0.01,SAT:INTENT,-0.53,-0.59014516,0.090955995,392.9947022
0.01,SAT:INTENT,-0.52,-0.576339755,0.090468852,401.6549394
0.01,SAT:INTENT,-0.51,-0.562729769,0.089974849,410.5811117
0.01,SAT:INTENT,-0.5,-0.549306144,0.089473622,419.7893125
0.01,SAT:INTENT,-0.49,-0.536060337,0.088964784,429.296819
0.01,SAT:INTENT,-0.48,-0.522984278,0.088447974,439.1221472
0.01,SAT:INTENT,-0.47,-0.510070337,0.08792275,449.2853255
0.01,SAT:INTENT,-0.46,-0.497311288,0.08738869,459.8079047
0.01,SAT:INTENT,-0.45,-0.484700279,0.08684535,470.7131885
0.01,SAT:INTENT,-0.44,-0.472230804,0.086292246,482.0264375
0.01,SAT:INTENT,-0.43,-0.459896681,0.085728905,493.7750111
0.01,SAT:INTENT,-0.42,-0.447692024,0.085154817,505.9886769
0.01,SAT:INTENT,-0.41,-0.435611223,0.084569408,518.6999321
0.01,SAT:INTENT,-0.4,-0.42364893,0.083972119,531.9441795
0.01,SAT:INTENT,-0.39,-0.411800034,0.083362347,545.7601845
0.01,SAT:INTENT,-0.38,-0.40005965,0.082739418,560.1905361
0.01,SAT:INTENT,-0.37,-0.3884231,0.08210267,575.2819652
0.01,SAT:INTENT,-0.36,-0.376885901,0.081451371,591.0860315
0.01,SAT:INTENT,-0.35,-0.365443754,0.080784719,607.6597732
0.01,SAT:INTENT,-0.34,-0.354092529,0.080101921,625.0662675
0.01,SAT:INTENT,-0.33,-0.342828254,0.079402034,643.3758359
0.01,SAT:INTENT,-0.32,-0.331647109,0.078684149,662.6666404
0.01,SAT:INTENT,-0.31,-0.320545409,0.077947207,683.0263096
0.01,SAT:INTENT,-0.3,-0.309519604,0.077190107,704.5530763
0.01,SAT:INTENT,-0.29,-0.298566264,0.076411652,727.3576224
0.01,SAT:INTENT,-0.28,-0.287682072,0.07561054,751.565096
0.01,SAT:INTENT,-0.27,-0.276863823,0.07478536,777.3175805
0.01,SAT:INTENT,-0.26,-0.266108407,0.073934574,804.7770765
0.01,SAT:INTENT,-0.25,-0.255412812,0.073056518,834.1291263
0.01,SAT:INTENT,-0.24,-0.244774113,0.072149325,865.5874835
0.01,SAT:INTENT,-0.23,-0.234189467,0.071210976,899.3994555
0.01,SAT:INTENT,-0.22,-0.223656109,0.07023922,935.8530479
0.01,SAT:INTENT,-0.21,-0.213171347,0.069231581,975.2856016
0.01,SAT:INTENT,-0.2,-0.202732554,0.068185277,1018.095157
0.01,SAT:INTENT,-0.19,-0.192337169,0.067097216,1064.75463
0.01,SAT:INTENT,-0.18,-0.181982689,0.065963889,1115.830803
0.01,SAT:INTENT,-0.17,-0.171666664,0.064781341,1172.008807
0.01,SAT:INTENT,-0.16,-0.161386696,0.063545058,1234.12519
0.01,SAT:INTENT,-0.15,-0.151140436,0.062249837,1303.212871
0.01,SAT:INTENT,-0.14,-0.140925576,0.060889664,1380.562815
0.01,SAT:INTENT,-0.13,-0.13073985,0.059457516,1467.811115
0.01,SAT:INTENT,-0.12,-0.120581028,0.057945078,1567.064468
0.01,SAT:INTENT,-0.11,-0.110446916,0.056342369,1681.085359
0.01,SAT:INTENT,-0.1,-0.100335348,0.054637293,1813.572148
0.01,SAT:INTENT,-0.09,-0.090244188,0.05281489,1969.599967
0.01,SAT:INTENT,-0.08,-0.080171325,0.050856289,2156.339376
0.01,SAT:INTENT,-0.07,-0.070114671,0.048737062,2384.286637
0.01,SAT:INTENT,-0.06,-0.060072156,0.046424588,2669.492626
0.01,SAT:INTENT,-0.05,-0.050041729,0.043873515,3037.904768
0.01,SAT:INTENT,-0.04,-0.040021354,0.041017365,3534.652067
0.01,SAT:INTENT,-0.03,-0.030009005,0.037751102,4246.592178
0.01,SAT:INTENT,-0.02,-0.020002667,0.033889123,5368.147262
0.01,SAT:INTENT,-0.01,-0.010000333,0.029034958,7461.310112
0.1,SAT:ENJOY,-0.99,-2.646652412,0.078586551,29.08472738
0.1,SAT:ENJOY,-0.98,-2.297559925,0.078239343,32.98155862
0.1,SAT:ENJOY,-0.97,-2.09229572,0.077985016,35.86899547
0.1,SAT:ENJOY,-0.96,-1.945910149,0.077773415,38.29313012
0.1,SAT:ENJOY,-0.95,-1.831780823,0.077586882,40.44641679
0.1,SAT:ENJOY,-0.94,-1.738049345,0.077416942,42.42182481
0.1,SAT:ENJOY,-0.93,-1.65839002,0.077258752,44.27227201
0.1,SAT:ENJOY,-0.92,-1.589026915,0.077109282,46.03114606
0.1,SAT:ENJOY,-0.91,-1.527524425,0.076966499,47.72108603
0.1,SAT:ENJOY,-0.9,-1.47221949,0.076828917,49.35830611
0.1,SAT:ENJOY,-0.89,-1.421925871,0.076695459,50.95490596
0.1,SAT:ENJOY,-0.88,-1.375767657,0.076565278,52.52024275
0.1,SAT:ENJOY,-0.87,-1.33307963,0.076437736,54.06175265
0.1,SAT:ENJOY,-0.86,-1.293344672,0.076312283,55.58551302
0.1,SAT:ENJOY,-0.85,-1.256152812,0.076188478,57.09659059
0.1,SAT:ENJOY,-0.84,-1.221173518,0.076065961,58.59929317
0.1,SAT:ENJOY,-0.83,-1.188136404,0.075944404,60.09736237
0.1,SAT:ENJOY,-0.82,-1.156817465,0.075823531,61.59409176
0.1,SAT:ENJOY,-0.81,-1.127029026,0.075703111,63.09242656
0.1,SAT:ENJOY,-0.8,-1.098612289,0.075582922,64.59504785
0.1,SAT:ENJOY,-0.79,-1.071431684,0.075462763,66.10442603
0.1,SAT:ENJOY,-0.78,-1.045370548,0.075342456,67.62286231
0.1,SAT:ENJOY,-0.77,-1.020327758,0.075221851,69.152524
0.1,SAT:ENJOY,-0.76,-0.996215082,0.075100782,70.69548964
0.1,SAT:ENJOY,-0.75,-0.972955075,0.074979096,72.25376472
0.1,SAT:ENJOY,-0.74,-0.950479381,0.07485666,73.82929612
0.1,SAT:ENJOY,-0.73,-0.928727364,0.074733349,75.42399561
0.1,SAT:ENJOY,-0.72,-0.907644983,0.074609026,77.0397645
0.1,SAT:ENJOY,-0.71,-0.887183863,0.074483571,78.67849354
0.1,SAT:ENJOY,-0.7,-0.867300528,0.07435684,80.3420975
0.1,SAT:ENJOY,-0.69,-0.847955755,0.074228748,82.0324816
0.1,SAT:ENJOY,-0.68,-0.829114038,0.074099157,83.75161186
0.1,SAT:ENJOY,-0.67,-0.810743125,0.073967925,85.50150016
0.1,SAT:ENJOY,-0.66,-0.792813632,0.073834954,87.28418876
0.1,SAT:ENJOY,-0.65,-0.775298706,0.07370012,89.10179698
0.1,SAT:ENJOY,-0.64,-0.758173745,0.073563289,90.9565249
0.1,SAT:ENJOY,-0.63,-0.741416144,0.073424326,92.85065736
0.1,SAT:ENJOY,-0.62,-0.725005088,0.073283122,94.78655902
0.1,SAT:ENJOY,-0.61,-0.708921359,0.073139529,96.7667249
0.1,SAT:ENJOY,-0.6,-0.693147181,0.0729934,98.79376822
0.1,SAT:ENJOY,-0.59,-0.677666068,0.0728446,100.8704266
0.1,SAT:ENJOY,-0.58,-0.662462707,0.072692982,102.9995876
0.1,SAT:ENJOY,-0.57,-0.647522845,0.072538376,105.1843162
0.1,SAT:ENJOY,-0.56,-0.632833187,0.072380648,107.4278257
0.1,SAT:ENJOY,-0.55,-0.618381314,0.072219604,109.7335642
0.1,SAT:ENJOY,-0.54,-0.604155603,0.072055069,112.1051784
0.1,SAT:ENJOY,-0.53,-0.59014516,0.071886878,114.5465358
0.1,SAT:ENJOY,-0.52,-0.576339755,0.071714817,117.0617977
0.1,SAT:ENJOY,-0.51,-0.562729769,0.071538681,119.6553967
0.1,SAT:ENJOY,-0.5,-0.549306144,0.07135826,122.3320743
0.1,SAT:ENJOY,-0.49,-0.536060337,0.07117332,125.0969318
0.1,SAT:ENJOY,-0.48,-0.522984278,0.070983621,127.9554434
0.1,SAT:ENJOY,-0.47,-0.510070337,0.070788903,130.9135134
0.1,SAT:ENJOY,-0.46,-0.497311288,0.070588884,133.9775165
0.1,SAT:ENJOY,-0.45,-0.484700279,0.070383289,137.1543212
0.1,SAT:ENJOY,-0.44,-0.472230804,0.0701718,140.4513911
0.1,SAT:ENJOY,-0.43,-0.459896681,0.069954086,143.8768194
0.1,SAT:ENJOY,-0.42,-0.447692024,0.069729787,147.4394113
0.1,SAT:ENJOY,-0.41,-0.435611223,0.06949852,151.148764
0.1,SAT:ENJOY,-0.4,-0.42364893,0.069259892,155.0153327
0.1,SAT:ENJOY,-0.39,-0.411800034,0.069013457,159.0505913
0.1,SAT:ENJOY,-0.38,-0.40005965,0.068758738,163.2671225
0.1,SAT:ENJOY,-0.37,-0.3884231,0.068495226,167.6787553
0.1,SAT:ENJOY,-0.36,-0.376885901,0.068222364,172.3007437
0.1,SAT:ENJOY,-0.35,-0.365443754,0.067939585,177.1498999
0.1,SAT:ENJOY,-0.34,-0.354092529,0.067646218,182.2449299
0.1,SAT:ENJOY,-0.33,-0.342828254,0.067341568,187.6065803
0.1,SAT:ENJOY,-0.32,-0.331647109,0.067024866,193.257992
0.1,SAT:ENJOY,-0.31,-0.320545409,0.066695288,199.2250258
0.1,SAT:ENJOY,-0.3,-0.309519604,0.0663519,205.5367461
0.1,SAT:ENJOY,-0.29,-0.298566264,0.065993707,212.2258422
0.1,SAT:ENJOY,-0.28,-0.287682072,0.065619598,219.3292914
0.1,SAT:ENJOY,-0.27,-0.276863823,0.065228386,226.8889895
0.1,SAT:ENJOY,-0.26,-0.266108407,0.064818687,234.9528273
0.1,SAT:ENJOY,-0.25,-0.255412812,0.064389023,243.5755315
0.1,SAT:ENJOY,-0.24,-0.244774113,0.063937744,252.8200906
0.1,SAT:ENJOY,-0.23,-0.234189467,0.063462972,262.7594375
0.1,SAT:ENJOY,-0.22,-0.223656109,0.062962622,273.4783927
0.1,SAT:ENJOY,-0.21,-0.213171347,0.062434361,285.0762256
0.1,SAT:ENJOY,-0.2,-0.202732554,0.061875529,297.6699704
0.1,SAT:ENJOY,-0.19,-0.192337169,0.06128311,311.3985762
0.1,SAT:ENJOY,-0.18,-0.181982689,0.060653673,326.4282792
0.1,SAT:ENJOY,-0.17,-0.171666664,0.059983241,342.9599015
0.1,SAT:ENJOY,-0.16,-0.161386696,0.059267241,361.2382076
0.1,SAT:ENJOY,-0.15,-0.151140436,0.05850036,381.5647983
0.1,SAT:ENJOY,-0.14,-0.140925576,0.057676325,404.3160386
0.1,SAT:ENJOY,-0.13,-0.13073985,0.056787746,429.9676818
0.1,SAT:ENJOY,-0.12,-0.120581028,0.055825763,459.1307392
0.1,SAT:ENJOY,-0.11,-0.110446916,0.054779674,492.6036908
0.1,SAT:ENJOY,-0.1,-0.100335348,0.053636322,531.4518243
0.1,SAT:ENJOY,-0.09,-0.090244188,0.052379348,577.1302236
0.1,SAT:ENJOY,-0.08,-0.080171325,0.050987995,631.6836491
0.1,SAT:ENJOY,-0.07,-0.070114671,0.049435241,698.0858748
0.1,SAT:ENJOY,-0.06,-0.060072156,0.047685001,780.846746
0.1,SAT:ENJOY,-0.05,-0.050041729,0.045687206,887.180369
0.1,SAT:ENJOY,-0.04,-0.040021354,0.043368895,1029.460419
0.1,SAT:ENJOY,-0.03,-0.030009005,0.040616217,1231.044173
0.1,SAT:ENJOY,-0.02,-0.020002667,0.037232312,1542.706354
0.1,SAT:ENJOY,-0.01,-0.010000333,0.032812403,2103.918388
0.05,SAT:ENJOY,-0.99,-2.646652412,0.093904447,26.63612412
0.05,SAT:ENJOY,-0.98,-2.297559925,0.0935274,30.15563111
